Country Name,Year,Fixed broadband subscriptions,Fixed telephone subscriptions,GDP,Individuals using the Internet,Unemployment
Uzbekistan,2021,0.2199865094,5766587.0,69600614987.35088,0.7659043014,0.05345
St. Vincent and the Grenadines,2021,0.2384503316,12263.0,872225925.9259259,0.8491281395,0.20279
"Venezuela, RB",2021,0.08781534636,3222483.0,,,0.07027
British Virgin Islands,2021,0.2537433327,22571.0,,,
Virgin Islands (U.S.),2021,,76000.0,4444000000.0,,0.13932
Viet Nam,2021,0.1983028835,3122490.0,366474752771.00934,0.7420999985000001,0.023849999999999996
Vanuatu,2021,0.0098923343,3644.0,950394006.5325141,0.6633566871,0.04734
World,2021,0.16905932908765675,891823568.0,97527032881901.1,0.630713482972497,0.060337612922927865
Samoa,2021,0.007734362139999999,6000.0,843923638.7330176,0.7824573185,0.10368000000000001
Kosovo,2021,,,9413403724.018988,,
"Yemen, Rep.",2021,0.011855080220000001,1240000.0,,,0.18248
South Africa,2021,0.02853314797,1472191.0,420117812466.04065,0.7231049199999999,0.2877
Zambia,2021,0.00413862695,65913.0,22096416932.008896,0.2123153129,0.05195
Zimbabwe,2021,0.01283850889,243421.0,28371238665.511635,0.34813970689999996,0.09539999999999998
Aruba,2022,,,3544707788.0566425,,
Africa Eastern and Southern,2022,0.008506716487209794,3967157.0,1183962133998.8745,,0.07448221786240204
Afghanistan,2022,,,14502158192.090395,,0.141
Africa Western and Central,2022,0.004924098163148533,2454969.0,877140805320.3569,,0.03737765511893297
Angola,2022,0.00387198433,93968.0,104399746853.40141,,0.14693
Albania,2022,0.2048009356,177152.0,18916378860.54883,0.8261368582999999,0.11588
Andorra,2022,0.5112873321,50871.0,3380602042.8428345,,
Arab World,2022,0.11996310229959713,37446588.0,3613682354462.2393,,0.09869656321187253
United Arab Emirates,2022,0.39861592809999996,2286104.0,507063968277.74,1.0,0.028730000000000002
Argentina,2022,0.2462763279,7615491.0,631133384439.9445,0.8837535690999999,0.06805
Armenia,2022,0.183703181,365649.0,19513474648.242935,,0.08608
American Samoa,2022,,,871000000.0,,
Antigua and Barbuda,2022,,,1867733333.3333333,,
Australia,2022,0.3519832155,6409275.0,1692956646855.7017,,0.03701
Austria,2022,0.2932158056,3544263.0,470941926750.74115,0.9361409139,0.04992
Azerbaijan,2022,0.2024218016,1641150.0,78807470588.2353,,0.0565
Burundi,2022,0.00031071619,14918.0,3338722827.656905,,0.00919
Belgium,2022,0.4351296722,2952930.0,583613982019.263,0.9400783071,0.05558
Benin,2022,0.0015773395100000002,1526.0,17425418044.290585,,0.01473
Burkina Faso,2022,,,18820219331.22608,,0.05348
Bangladesh,2022,0.06934425831999999,274295.0,460131688909.3012,,0.052469999999999996
Bulgaria,2022,0.3511941177,691270.0,90346169914.93486,0.7912686325999999,0.042679999999999996
Bahrain,2022,0.11704261490000001,253431.0,44383297872.34042,,0.013260000000000001
"Bahamas, The",2022,0.204939705,86484.0,13136400000.0,,0.0987
Bosnia and Herzegovina,2022,0.2707635566,651069.0,24534663636.17784,0.788455371,0.12657
Belarus,2022,0.32774809400000005,4229817.0,73775179924.60303,0.8950733148000001,0.03574
Belize,2022,,,2830507575.6840954,,0.08724
Bermuda,2022,,,7827980000.0,,
Bolivia,2022,,,44008282879.884224,,0.03552
Brazil,2022,0.2097482574,27257833.0,1951923942083.3196,0.8052775094000001,0.09231
Barbados,2022,0.3757523035,121314.0,5840673700.0,,0.08493
Brunei Darussalam,2022,0.2008587935,122204.0,16681536466.7183,,0.05191
Bhutan,2022,0.006305793939999999,19566.0,2898227713.223154,,0.05947
Botswana,2022,0.04203861467,91725.0,20321958850.03632,,0.23614999999999997
Central African Republic,2022,,,2382618615.016939,,0.06337
Canada,2022,0.4307643194,11312000.0,2161483369422.0146,,0.0528
Central Europe and the Baltics,2022,0.29580794837863644,15390886.0,1943576044705.412,0.8621572079298838,0.04006651675103616
Switzerland,2022,0.49548811550000005,2918500.0,818426550206.4498,,0.043
Channel Islands,2022,,,11228317318.765242,,0.0591
Chile,2022,0.22718117,2216786.0,302116539409.02985,,0.08299
China,2022,0.4135308483,179414200.0,17881783387000.867,0.7561131603,0.049800000000000004
Cote d'Ivoire,2022,0.013493277219999999,263308.0,70173140101.43147,0.3547812105,0.02434
Cameroon,2022,0.02160759541,929007.0,43644068310.85101,,0.03687
"Congo, Dem. Rep.",2022,0.00033329895,,65801547619.59741,,0.04585
"Congo, Rep.",2022,,,15817030156.945892,,0.20260999999999998
Colombia,2022,0.1696285023,7587694.0,345329875078.5117,0.7279637703999999,0.10547000000000001
Comoros,2022,0.00218697044,7370.0,1242519407.7760253,,0.05854
Cabo Verde,2022,0.05754868077,57020.0,2303738020.1514816,,0.12272
Costa Rica,2022,0.2134156522,491613.0,69243626028.59358,0.8259801121,0.11324999999999999
Caribbean small states,2022,,,48138054138.98492,,0.10707863298124556
Cuba,2022,0.03251041656,1573526.0,,,0.01254
Curacao,2022,,,3073840325.4328494,,
Cayman Islands,2022,,,6600844001.537206,,
Cyprus,2022,,297382.0,29250532020.074577,0.8960095366,0.06807
Czechia,2022,0.3814795446,1214380.0,290565654835.8094,0.8454009378,0.022240000000000003
Germany,2022,0.4498029341,38580000.0,4082469490797.681,0.9162984383,0.031349999999999996
Djibouti,2022,0.0140099157,27931.0,3674298479.076755,,0.26367
Dominica,2022,,,607159259.2592592,,
Denmark,2022,0.4484216188,711500.0,400167196948.7074,0.9786011812,0.044340000000000004
Dominican Republic,2022,0.1068357043,1143893.0,113537368176.1303,,0.05504
Algeria,2022,0.10483676839999999,5576193.0,225560256621.7572,,0.12437
East Asia & Pacific (excluding high income),2022,0.31123082352959447,208993250.0,21113809331055.496,0.7529852889543908,0.042399459974761626
Early-demographic dividend,2022,0.0598967585553685,170776164.0,14131148776107.217,,0.0563112979143557
East Asia & Pacific,2022,0.31757890093332775,317943730.0,30663750183419.105,0.7613632017803984,0.04109334927316373
Europe & Central Asia (excluding high income),2022,0.22322170698147123,32993648.0,1803038234535.201,,0.07621182823482807
Europe & Central Asia,2022,0.3490109622233536,220828367.0,25389267749915.98,0.8810102985740954,0.058173385447594025
Ecuador,2022,0.1485059163,1644238.0,116586079000.0,0.6971811352,0.037610000000000005
"Egypt, Arab Rep.",2022,0.09762911924,11600000.0,476747720364.74164,0.7219806524000001,0.07344
Euro area,2022,0.40889063067249437,142043023.0,14224347000135.574,0.8920925612675363,0.06745820691264576
Eritrea,2022,,,,,0.05941
Spain,2022,0.35596487959999995,18687040.0,1417800466262.6514,0.944855432,0.12917
Estonia,2022,0.404416988,265944.0,37921480881.542946,0.9102128973000001,0.055709999999999996
Ethiopia,2022,0.00458912586,862157.0,126772703047.70143,,0.034929999999999996
European Union,2022,0.3868026572545088,155004603.0,16761496590765.229,0.8885076734741978,0.061470759507747025
Fragile and conflict affected situations,2022,0.015606622112861273,12284079.0,1950006457159.664,,0.05758277067350737
Finland,2022,0.3391240097,186000.0,281887430795.72095,0.9298879470999999,0.06719
Fiji,2022,,,4979979531.272499,,0.044809999999999996
France,2022,0.4940378446,37740000.0,2779092236505.847,0.8533331549000001,0.07307999999999999
Faroe Islands,2022,,,3555929833.050505,,
"Micronesia, Fed. Sts.",2022,,,430000000.0,,
Gabon,2022,0.03362213017,43395.0,21071739227.942158,,0.20501000000000003
United Kingdom,2022,0.41484878389999996,29798000.0,3088839763445.0234,,0.0373
Georgia,2022,0.2871507604,301117.0,24984568959.604965,0.7871127536,0.11657000000000001
Ghana,2022,0.00618845754,330016.0,74263364041.87419,,0.03084
Gibraltar,2022,0.7023798585000001,17155.0,,,
Guinea,2022,,,20999229260.499454,,0.05328
"Gambia, The",2022,,,2175099789.9782925,,0.06082
Guinea-Bissau,2022,0.00219180971,,1714166526.4457347,,0.03204
Equatorial Guinea,2022,0.00108423866,11389.0,13486788878.97569,,0.08746000000000001
Greece,2022,0.42819252939999997,4907123.0,217581324512.0592,0.8317066332999999,0.12426
Grenada,2022,,,1224577777.7777777,,
Greenland,2022,,,,,
Guatemala,2022,,1917670.0,95003330315.87544,,0.030510000000000002
Guam,2022,,,6910000000.0,,0.05527
Guyana,2022,,,14718388489.208633,,0.12423000000000001
High income,2022,0.37783814493632123,420104824.0,64444446480056.586,,0.04493893469178884
"Hong Kong SAR, China",2022,0.39829346639999996,3673290.0,358696261481.1598,0.9561357051999999,0.043179999999999996
Honduras,2022,0.04549318212,413936.0,31426041806.798485,,0.07037
Heavily indebted poor countries (HIPC),2022,0.006848334558074849,4381846.0,981675388899.4773,,0.04534132528810469
Croatia,2022,0.269874041,1234915.0,71997070660.48346,0.8207154778,0.0696
Haiti,2022,,,20253551920.551617,,0.14719
Hungary,2022,0.3549650517,2845376.0,177006128624.62692,0.9046084106000001,0.03609
IBRD only,2022,0.18917612569600728,415855378.0,37733201523901.39,,0.05542943749821802
IDA & IBRD total,2022,0.14712710867228743,432787304.0,40566997900554.29,,0.054234876338287774
IDA total,2022,0.021789734946701583,16931926.0,2835003428054.0093,,0.05032833816940651
IDA blend,2022,0.023620667598316568,9973270.0,1183656384165.7112,,0.051484250136378584
Indonesia,2022,0.04879778824,8423990.0,1319076267310.162,0.6648461277,0.034620000000000005
IDA only,2022,0.020682112400408598,6958656.0,1651361994353.618,,0.04980091821577223
Isle of Man,2022,,,,,
India,2022,0.02363860722,27450000.0,3353470496885.9478,,0.04822
Not classified,2022,,,,,
Ireland,2022,0.3208191024,1497863.0,533140011838.27637,,0.04479
"Iran, Islamic Rep.",2022,0.1234450891,29342060.0,413394567603.5518,,0.09085000000000001
Iraq,2022,0.1435269797,2392422.0,286640340965.5172,0.7871561135,0.15588
Iceland,2022,0.38169687150000003,93048.0,28701830401.683697,,0.03789
Israel,2022,0.2937692217,3574000.0,525002447652.77344,,0.03695
Italy,2022,0.3384696473,19982393.0,2066972096553.7046,0.8506074504,0.08069000000000001
Jamaica,2022,0.1502243953,446831.0,17097760686.777462,,0.040830000000000005
Jordan,2022,0.07055097579,465603.0,48653381830.985916,,0.182
Japan,2022,0.3596141955,60720856.0,4256410760723.75,,0.026000000000000002
Kazakhstan,2022,0.15354677320000001,2887900.0,225496328925.4941,0.9229685266,0.048600000000000004
Kenya,2022,0.01482617542,63107.0,113419826113.90314,,0.05805
Kyrgyz Republic,2022,,,12134931017.946526,,0.040549999999999996
Cambodia,2022,0.03040522448,38284.0,29504829319.316875,,0.00247
Kiribati,2022,0.0026746525199999997,0.0,270520731.5990411,,
St. Kitts and Nevis,2022,,,981429629.6296296,,
"Korea, Rep.",2022,0.4542500252,22809806.0,1673916511799.7087,0.9716855413000001,0.02857
Kuwait,2022,0.01465679583,572511.0,182809482400.92438,,0.021240000000000002
Latin America & Caribbean (excluding high income),2022,0.1829199275492618,80441332.0,5389510951677.686,,0.06887760494653078
Lao PDR,2022,,,15468785203.753174,,0.01209
Lebanon,2022,,,20992421948.808086,,0.11599
Liberia,2022,,,4001047000.0,,0.029900000000000003
Libya,2022,0.04791319166,1218180.0,55938727098.017426,,0.19319
St. Lucia,2022,,,2343703788.173233,,0.15933999999999998
Latin America & Caribbean,2022,0.18085662266222774,89148399.0,6341680448313.761,,0.06905458104175718
Least developed countries: UN classification,2022,0.01826031920739838,3208375.0,1424615962242.8284,,0.05251295247260926
Low income,2022,0.0024283890079078267,,530578689814.7638,,0.051492626634312935
Liechtenstein,2022,0.4879344979,10980.0,7364654515.139836,,
Sri Lanka,2022,0.1007871742,2582154.0,74144875098.05867,,0.0633
Lower middle income,2022,0.038357707075317944,66991789.0,7341102945343.327,,0.04940165478729468
Low & middle income,2022,0.145372793849357,417484798.0,36438640513559.9,,0.05452796774079603
Lesotho,2022,0.00394132081,6744.0,2289355249.401483,,0.16668
Late-demographic dividend,2022,0.3457932150694096,267085239.0,28062557325965.14,0.7770906566498759,0.052052977975749544
Lithuania,2022,0.2939646662,249573.0,71013953448.20845,0.8772420219,0.05956
Luxembourg,2022,0.38665130740000003,261054.0,81641807865.75908,0.9824203749,0.04585
Latvia,2022,0.2640168243,173993.0,40422521943.44179,0.9103009059,0.06815
"Macao SAR, China",2022,0.2999620236,92382.0,24464719190.061607,,0.02476
St. Martin (French part),2022,,,,,
Morocco,2022,,2645109.0,130912558829.8398,,0.0953
Monaco,2022,0.5895692231999999,44649.0,8784002931.686646,,
Moldova,2022,0.2444417897,951138.0,14510490660.251604,,0.00909
Madagascar,2022,0.00110490058,25761.0,15302510500.052753,,0.03186
Maldives,2022,0.17410321369999998,13376.0,6170638746.313763,,0.04424
Middle East & North Africa,2022,0.14671558613723013,70320093.0,4497116837259.172,,0.09556759968724682
Mexico,2022,0.19488081659999998,27184669.0,1463323889036.5598,,0.03256
Marshall Islands,2022,,,258774475.097656,,
Middle income,2022,0.15825640378636965,415791874.0,35907869702102.16,,0.05484015493162886
North Macedonia,2022,0.24191750280000002,436182.0,13711469681.153498,,0.14477
Mali,2022,0.00790635751,306900.0,18780322203.7584,,0.030899999999999997
Malta,2022,0.4303000641,259120.0,18357069272.768166,0.9154075982000001,0.029289999999999997
Myanmar,2022,0.0208059328,535463.0,62253049891.64494,,0.028300000000000002
Middle East & North Africa (excluding high income),2022,0.11134648702709309,55514718.0,1760103359907.544,,0.11177743750180898
Montenegro,2022,0.3125986713,190595.0,6229801580.791574,0.8822192026000001,0.15288000000000002
Mongolia,2022,0.1285394216,475290.0,17146471713.748024,,0.062110000000000005
Northern Mariana Islands,2022,,,,,
Mozambique,2022,0.0018243518100000001,29080.0,18406835494.946815,,0.03621
Mauritania,2022,0.00293614693,47503.0,9744039514.556463,,0.10602
Mauritius,2022,0.2572589265,462100.0,12927979286.045298,,0.06322
Malawi,2022,0.00072667335,9456.0,13129458325.73793,,0.05051
Malaysia,2022,0.12442608220000001,8452900.0,407027451714.61597,0.973986404,0.0393
North America,2022,0.3813934178893683,102935000.0,27913419349422.01,,0.0383374835132991
Namibia,2022,0.037533521460000004,85814.0,12567271004.676123,,0.19748000000000002
New Caledonia,2022,,,9623318718.314594,,0.11291000000000001
Niger,2022,,,15433852712.296335,,0.005520000000000001
Nigeria,2022,0.00044296451000000003,96996.0,472624596925.9383,,0.03827
Nicaragua,2022,0.0485089212,215729.0,15649934214.927635,,0.04978
Netherlands,2022,0.4446591764,4570000.0,1009398719033.0779,0.9251968504,0.03524
Norway,2022,0.457693043,140033.0,593726965415.6191,0.9899997763999999,0.03233
Nepal,2022,,,41182939600.67002,,0.10922000000000001
Nauru,2022,,,153824609.47051683,,
New Zealand,2022,0.3592620121,757000.0,246733522841.35272,,0.03297
OECD members,2022,0.3487993508897489,429134175.0,60170092967268.41,,0.04984175024723045
Oman,2022,,563172.0,114667360208.06242,,0.01514
Other small states,2022,0.15022900924379093,2146201.0,223331355321.8637,,0.08274026602398246
Pakistan,2022,0.01329531998,2799360.0,374787958882.30774,,0.05548
Panama,2022,0.1548373853,811488.0,76522511780.6222,,0.08202
Peru,2022,0.09290884812,1797709.0,246488757636.21066,0.7467495125000001,0.0385
Philippines,2022,0.07566694346,4884608.0,404353369604.6311,,0.02598
Palau,2022,,8000.0,242333709.716797,,
Papua New Guinea,2022,,,31603619036.633846,,0.02689
Poland,2022,0.2296838564,5277054.0,689763329458.4408,0.8694113568,0.02886
Pre-demographic dividend,2022,0.011908123689375563,5206902.0,1639586866408.6611,,0.05219427611343115
Puerto Rico,2022,,739111.0,113567200000.0,,0.06
"Korea, Dem. People's Rep.",2022,,,,,0.02965
Portugal,2022,0.4355022678,5437049.0,255196659934.37842,0.8449690644000001,0.060110000000000004
Paraguay,2022,0.10884100619999999,168517.0,41952910858.08456,0.7625916611,0.06755
West Bank and Gaza,2022,,457706.0,19165500000.0,0.8864690554000001,0.24420000000000003
Pacific island small states,2022,,,10316299126.575954,,0.03830678887375981
Post-demographic dividend,2022,0.39019685255853276,385205196.0,56564201304341.55,,0.045099915722714226
French Polynesia,2022,0.2555382511,138658.0,5814661208.905444,,0.11911
Qatar,2022,0.13567029619999998,523765.0,235770403734.9,,0.0013
Romania,2022,0.3236955376,2222000.0,298891515898.0265,0.8550309124000001,0.056139999999999995
Russian Federation,2022,,,2266029240645.338,0.9041799163,0.03867
Rwanda,2022,0.0034675943399999996,10327.0,13316160803.518715,,0.15085
South Asia,2022,0.02750070871172415,33138751.0,4327288984027.913,,0.051452894788775384
Saudi Arabia,2022,0.3696000035,6773272.0,1108571466666.6667,1.0,0.05589
Sudan,2022,0.00063674681,155802.0,51666875363.0963,,0.0753
Senegal,2022,0.014307783309999999,297046.0,27619479059.613056,,0.029679999999999998
Singapore,2022,0.373597149,1906200.0,498474540987.7802,0.9595386476000001,0.035910000000000004
Solomon Islands,2022,,,1566360686.1063213,,0.01579
Sierra Leone,2022,,,4094563859.4355636,,0.031939999999999996
El Salvador,2022,0.10586718749999999,862717.0,31988920000.0,,0.029990000000000003
San Marino,2022,0.3624480095,16000.0,,,
Somalia,2022,0.006762319970000001,91000.0,10419541202.0391,,0.19128
Serbia,2022,,2538727.0,63563410720.70927,0.8353825397,0.08683999999999999
Sub-Saharan Africa (excluding high income),2022,0.007192340831117772,6403099.0,2059044970799.4006,,0.06078219169897398
South Sudan,2022,1.832649e-05,,,,0.12394999999999999
Sub-Saharan Africa,2022,0.00722518495243019,6422126.0,2061102939319.2312,,0.060782191698973975
Small states,2022,0.15477688139830664,2489269.0,281850778773.2686,,0.08111590545880727
Sao Tome and Principe,2022,0.020151288589999997,2501.0,542686976.4575872,,0.14115
Suriname,2022,0.2019205877,108250.0,3620987993.326366,,0.08231999999999999
Slovak Republic,2022,0.3297311061,540558.0,115584743573.55298,,0.06143
Slovenia,2022,0.3221911612,675823.0,60063475466.34459,0.8891242151000001,0.04013
Sweden,2022,0.4040365721,,590409594949.1022,0.9500970335,0.07392
Eswatini,2022,0.02254778766,37746.0,4790922788.708641,,0.37851999999999997
Sint Maarten (Dutch part),2022,,,1537088715.083799,,
Seychelles,2022,0.34956776640000004,19027.0,2057968519.830909,,
Syrian Arab Republic,2022,,,,,0.13813
Turks and Caicos Islands,2022,,,1228794382.95121,,
Chad,2022,0.0,5250.0,12396807590.172993,,0.011040000000000001
East Asia & Pacific (IDA & IBRD countries),2022,0.3112308235295944,209001250.0,21087707522778.02,0.7529852889543908,0.042578627099005006
Europe & Central Asia (IDA & IBRD countries),2022,0.2361382625926601,42418887.0,5220065561112.426,0.8519770045014269,0.05594767124586693
